"id","short name","name","platform","our category","date release"
45635121-10d9-44c7-958b-691cbf146434,EOTWPE,"Enslaved: Odyssey to the West (Premium Edition)",Steam,steam,2013-10-24T17:00:00.000Z
9ca0eaab-c919-4f25-b95b-fe0f3bb6c88a,EDI,"Escape Dead Island",Steam,steam,2014-11-17T23:00:00.000Z
02f2f667-7a96-4f56-a33b-c984dea6a193,ETER,Eterium,Steam,steam,2014-04-14T22:00:00.000Z
2453924c-cf34-4dc8-a54d-c6d841f34550,ETHER,Etherium,Steam,steam,2015-03-26T23:00:00.000Z
09e2a2af-dcd4-4c36-8fac-350208e4a4b8,EUFLO,"Eufloria HD",Steam,steam,2014-10-14T17:00:00.000Z
145a9b15-3e6a-45c8-bde0-6e228f4e3f7f,EFISH,"Euro Fishing",Steam,steam,2017-11-01T23:00:00.000Z
0e07f865-1dc5-43b8-b53e-f941cef85d2e,ETSMC,"Euro Truck Simulator (Mega Collection)",Steam,steam,2016-09-22T22:00:00.000Z
2512cba6-9a8f-4cb0-8095-1302b88467b9,ETS2,"Euro Truck Simulator 2",Steam,steam,2012-10-18T22:00:00.000Z
67869ddf-87f1-4e80-abb8-90cfc75fd390,ETS2DB,"Euro Truck Simulator 2 (Deluxe Bundle)",Steam,steam,2013-01-15T23:00:00.000Z
3172ba70-a0d9-4269-9d2c-66a8eedd7f54,ETS2G,"Euro Truck Simulator 2 (Gold Edition)",Steam,steam,2013-09-18T22:00:00.000Z
6dbbc057-0b6e-402a-91c6-4c73b1deb170,"ETS2 GOTY","Euro Truck Simulator 2 (GOTY)",Steam,steam,2012-10-18T22:00:00.000Z
11bb3fd9-dd8b-4bdd-98e3-c62e9236faa3,ETS2LE,"Euro Truck Simulator 2 (Legendary Edition)",Steam,steam,2016-07-19T22:00:00.000Z
391f6b8f-6f68-4fe6-a2de-cfd9a2bfc304,ETS2GEDLC,"Euro Truck Simulator 2 - Going East (DLC)",Steam,steam,2013-09-18T22:00:00.000Z
3e9e5e61-49fe-498e-88ce-73df98881eae,ETS2I,"Euro Truck Simulator 2: Italia",Steam,steam,2017-12-04T23:00:00.000Z
8dd53f4a-3659-4955-887b-2312b1463efb,ETS2S,"Euro Truck Simulator 2: Scandinavia",Steam,steam,2015-05-06T22:00:00.000Z
5ff1b3e1-e807-4224-85c3-4f3a174fba37,ETS2VF,"Euro Truck Simulator 2: Vive la France!",Steam,steam,2016-12-04T23:00:00.000Z
71f1747f-c71d-4a68-9fe2-eb7513fa0ef3,EURT,"Eurofighter Typhoon",Steam,steam,2001-07-29T23:00:00.000Z
8af931de-e74a-4dd6-a8ac-3415603da2eb,EUIIICE,"Europa Universalis III (Complete Edition)",Steam,steam,2007-01-22T23:00:00.000Z
fdab2bf5-7c11-42ec-8808-0093dcc222bd,EU4,"Europa Universalis IV",Steam,steam,2013-08-12T22:00:00.000Z
345e3677-7e3c-4684-894b-b15cb2ec28ee,EUIVCOL,"Europa Universalis IV (Collection)",Steam,steam,
a195e4ce-6ed7-40d9-8442-5b4460b7e3de,EU4DEE,"Europa Universalis IV (Digital Extreeme Edition)",Steam,steam,2013-08-12T22:00:00.000Z
4875870a-7373-4674-93e4-8da4519d3a3b,EUIVDLCCOL,"Europa Universalis IV (DLC Collection)",Steam,steam,
e868a525-b8e8-4550-b0ee-a920a99264e3,EUIVB1,"Europa Universalis IV - Bundle 1 (Base Game + DLC: Mandate of Heaven, Cossacks)",Steam,steam,2013-08-12T22:00:00.000Z
89c52ac6-925c-4cf6-a54a-d6060292402b,EUIVB2,"Europa Universalis IV - Bundle 2 (Base Game + DLC: Rights of Man, Mare Nostrum)",Steam,steam,2013-08-12T22:00:00.000Z
03cac17a-6b16-46d5-8415-af6115c38cad,EUIVB3,"Europa Universalis IV - Bundle 3 (Base Game + DLC: Art of War, Common Sense)",Steam,steam,2013-08-12T22:00:00.000Z
45a777ef-29a2-40b2-91fe-ed0e64cc49e5,EUIVCS,"Europa Universalis IV - Common Sense (DLC)",Steam,steam,2015-06-09T18:30:00.000Z
d79f5a50-e6c8-41bd-88f6-4d9d8803b964,EUIVCSC,"Europa Universalis IV - Common Sense Collection (DLC)",Steam,steam,
7c1309e9-1389-43b0-86c4-5fc39e0721b9,EUIVCOP,"Europa Universalis IV - Conquest of Paradise (DLC)",Steam,steam,2014-01-13T23:00:00.000Z
075bcfd6-6e65-4f30-b16f-24ef1f7fbb99,EUIVC,"Europa Universalis IV - Cossacks (DLC)",Steam,steam,2015-11-30T23:00:00.000Z
996917fe-23d7-46f7-b34a-33cef71b1e55,EUIVCOC,"Europa Universalis IV - Cradle of Civilization (DLC)",Steam,steam,2017-11-15T23:00:00.000Z
042ef96c-3189-44ad-8c5d-3eea965c3ce9,EUIVCOCC,"Europa Universalis IV - Cradle of Civilization Collection (DLC)",Steam,steam,2017-11-15T23:00:00.000Z
4b60120e-aee2-473e-9f9d-8265b1cb3aca,EUIVED,"Europa Universalis IV - El Dorado (DLC)",Steam,steam,2015-02-25T18:30:00.000Z
89c198d9-52c1-4c59-91a2-015eb9ae8ce8,EUIVMH,"Europa Universalis IV - Mandate of Heaven (DLC)",Steam,steam,2017-04-05T22:00:00.000Z
093332da-5903-4b3f-a9de-f321354b0143,EUIVMN,"Europa Universalis IV - Mare Nostrum (DLC)",Steam,steam,2016-04-04T22:00:00.000Z
bcd17fe2-ba18-4339-93bd-9a9bfd849531,EUIVMNCP,"Europa Universalis IV - Mare Nostrum Content Pack (DLC)",Steam,steam,2016-04-04T22:00:00.000Z
743e30ea-b77b-4f38-b9fe-00fef1d22662,EUIVRP,"Europa Universalis IV - Res Publica (DLC)",Steam,steam,2014-07-15T22:00:00.000Z
c49f227e-f3fe-411b-97f8-1aaefdee2a23,EUIVROM,"Europa Universalis IV - Rights of Man (DLC)",Steam,steam,2016-10-10T22:00:00.000Z
ba3bfffa-3038-4732-902b-404055c49e78,EUIVRB,"Europa Universalis IV - Rule Britannia (DLC)",Steam,steam,2018-03-19T23:00:00.000Z
2d084267-624f-4688-8230-ed2444602b21,EUIVTR,"Europa Universalis IV - Third Rome (DLC)",Steam,steam,2017-06-13T22:00:00.000Z
3bd395f1-fcd9-4104-9ba6-2369e518f7ce,EUIVAOW,"Europa Universalis IV: Art of War (DLC)",Steam,steam,2014-10-29T23:00:00.000Z
6047f915-a96b-45fe-96f1-2cd858582d53,EVE1PC,"EVE Online 1 Plex Card","Official website",also,2003-05-05T22:00:00.000Z
dd0cbf86-d697-4ae1-be2e-95799cdbc8c2,EVE2PC,"EVE Online 2 Plex Card","Official website",also,2003-05-05T22:00:00.000Z
bd097b2a-0e98-45d5-9cd9-519dd3f2eeb2,EVE1100P,"EVE Online: 1100 PLEX","Official website",also,2017-05-08T22:00:00.000Z
0037b57d-a91d-4191-8ce0-75d67e19552f,EVE2860P,"EVE Online: 2860 PLEX","Official website",also,2017-05-08T22:00:00.000Z
f26df0f0-7ea2-4619-88eb-9f2aca990b95,EVE500P,"EVE Online: 500 PLEX","Official website",also,2017-05-08T22:00:00.000Z
ec53b6e1-e71a-4c2e-a464-5eb6a32dccf5,EVERS,Everspace,Steam,steam,2017-05-25T22:00:00.000Z
59d58e37-fd93-4e1b-8e71-1c5da6b5547f,EVOLAND,Evoland,Steam,steam,2013-04-03T21:00:00.000Z
27ad5651-c200-43ee-aa01-4ee3722c9988,EVO2,"Evoland 2",Steam,steam,2015-08-24T17:00:00.000Z
1d975db8-e4f3-4142-aea8-62167b32759b,EVOLVEMEP,"Evolve (incl. Monster Expansion Pack)",Steam,steam,2015-02-10T18:30:00.000Z
6b2ed3d5-72b9-42ea-90cf-4857b8be4268,EVOMEPDLC,"Evolve - Monster Expansion Pack (DLC)",Steam,steam,2015-02-09T23:00:00.000Z
bf3c2b0d-7b15-4650-b491-60efc41bceb4,EVOLVESP,"Evolve - Season Pass (DLC)",Steam,steam,2015-02-09T23:00:00.000Z
403368d2-4041-46f2-ad77-0ca7470b07a1,EVOLVE,"Evolve Stage 2 (Founders Edition)",Steam,steam,2015-02-09T23:00:00.000Z
d749ed4f-9e09-4b72-b3bd-c0d96ac3bd2d,EXPD,Expendable,Steam,steam,1999-05-20T23:00:00.000Z
b1b1fe74-8b53-4911-9e8e-faf38c1a2a82,FEAR3,"F.3.A.R. (FEAR 3)",Steam,steam,2011-06-20T22:00:00.000Z
b786b419-876d-4a49-87a3-c1c233558f67,FEARPE,"F.E.A.R. (Platinum Edition)",Steam,steam,2005-10-16T17:00:00.000Z
a485e195-80f5-4e4e-9231-25dc7d056970,FEAR2PO,"F.E.A.R. 2: Project Origin (FEAR)",Steam,steam,2009-02-11T17:00:00.000Z
cfb2aa31-9321-4365-8732-94bbf195dd80,F12012,"F1 2012",Steam,steam,2012-09-17T22:00:00.000Z
8f87f152-326e-472d-b1c9-2b4e94a22814,F12014,"F1 2014",Steam,steam,2014-10-16T22:00:00.000Z
86969308-4859-44e6-b0bf-9ff1965cd562,F12015,"F1 2015",Steam,steam,2015-07-09T22:00:00.000Z
62903927-69f4-447c-bf3e-68fbf1c64113,F12016LE,"F1 2016",Steam,steam,2016-08-18T22:00:00.000Z
9acd8cba-6b01-47cd-b550-fbcd0c066879,F12017,"F1 2017",Steam,steam,2017-08-24T22:00:00.000Z
80684ddc-b014-4e01-8144-8183d43dd199,F1RS,"F1 Race Stars",Steam,steam,2012-11-12T23:00:00.000Z
bda64a2e-25a6-46df-b2d3-a9be46cffc41,FABLEIII,"Fable III",Steam,steam,2011-05-16T22:00:00.000Z
abb08dd9-ec04-4d35-9aec-4524a7e4a375,FTLC,"Fable: The Lost Chapters",Steam,steam,2005-09-19T22:00:00.000Z
489806ad-db67-41d1-adbf-4901c0b11e65,FACE10GBP,"Facebook Card &pound;10","Official website",also,
4d5126a7-b5a7-4a86-90d2-bdf4cb780f95,FACE20GBP,"Facebook Card &pound;20","Official website",also,
ce737b81-2bcb-4095-bbbf-effcdbe4a0c5,FACER,FaceRig,Steam,steam,2015-07-06T22:00:00.000Z
5c46b8cb-a8c2-42f2-aba2-6715f27e864b,FIP,"Fahrenheit: Indigo Prophecy",Steam,steam,2005-09-15T22:00:00.000Z
6daad0d0-e450-4bdb-a2ef-6eb54847dcc1,FELH,"Fallen Enchantress: Legendary Heroes",Steam,steam,2013-05-22T17:00:00.000Z
53b31067-cee5-4b29-bc9a-587f8abe8cf9,FALL3,"Fallout 3",Steam,steam,2008-10-27T23:00:00.000Z
784b8025-2b36-47e3-b235-b72bb1f22ef3,FALL3GOTY,"Fallout 3 (GOTY)",Steam,steam,2008-10-27T23:00:00.000Z
b6def264-d773-4f4b-b58f-d2082fbaeb3b,FAL3X360XO,"Fallout 3 - Xbox 360/Xbox One","Xbox Live",xbox_live,2008-10-27T23:00:00.000Z
fe7e5073-6024-46a4-8218-ce7ac1bd5730,FALLOUT4,"Fallout 4",Steam,steam,2015-11-09T23:00:00.000Z
b4aa86fc-877d-4ede-a6af-ac197e5e689f,FAL4GOTY,"Fallout 4 (GOTY)",Steam,steam,2017-09-25T22:00:00.000Z
cd5ca4fd-79c7-43ed-ac12-8a1a463ccdce,F4NW,"Fallout 4 - Nuka World (DLC)",Steam,steam,2016-08-29T22:00:00.000Z
420c65f6-0df4-4c8a-8e60-848946dc4fcd,FALL4SP,"Fallout 4 - Season Pass (DLC)",Steam,steam,2015-11-09T23:00:00.000Z
c102554e-3b00-4b89-b81a-bf310231c332,FALL4VR,"Fallout 4 [VR]",Steam,steam,2017-12-11T23:00:00.000Z
a0b75e87-54ea-49f3-ad89-699e0570f262,F4FH,"Fallout 4 Far Harbor (DLC)",Steam,steam,2016-05-18T22:00:00.000Z
e0e88870-aedf-4b17-bf30-6ca73450ccb6,FALL76,"Fallout 76",Bethesda.net,bethesda_net,2018-11-13T23:00:00.000Z
ce908ce9-0dcb-4194-bf54-d5d799acd854,FNV,"Fallout New Vegas",Steam,steam,2010-10-18T22:00:00.000Z
079ebd40-e18b-4e25-a1d6-c0e128cabcb7,FNVUE,"Fallout New Vegas (Ultimate Edition)",Steam,steam,2012-02-08T23:00:00.000Z
0c18fe1a-1398-4e91-af53-3b5b541e7c71,FC3,"Far Cry 3",Uplay,uplay,2012-11-28T23:00:00.000Z
1b27b2d8-1490-408b-b9e4-91a1f56592e6,FC3LE,"Far Cry 3 (Deluxe Edition)",Uplay,uplay,2012-11-28T23:00:00.000Z
bfdad5e0-041e-486a-a852-4b53d9eb3c81,FC3BD,"Far Cry 3: Blood Dragon",Uplay,uplay,2013-04-30T22:00:00.000Z
e3c69ac3-571b-4b45-b066-9a651959a51f,FC4,"Far Cry 4",Uplay,uplay,2014-11-17T23:00:00.000Z
eeae24e4-0d82-400b-9d44-a347bd11b5db,FC4CE,"Far Cry 4 (Complete Edition)",Uplay,uplay,2015-06-18T22:00:00.000Z
647c653e-95b8-413a-89fe-d72833c742ee,FC4GE,"Far Cry 4 (Gold Edition)",Uplay,uplay,2014-11-17T23:00:00.000Z
34893fdc-d627-4788-a821-140ee262a679,FC4LE,"Far Cry 4 (Limited Edition)",Uplay,uplay,2014-11-17T23:00:00.000Z
62dd1de7-f6e4-49e1-abc1-ad7e09a4bb97,FC4HR,"Far Cry 4 - Hurk’s Redemption (DLC)",Uplay,uplay,2014-11-17T23:00:00.000Z
b2821e81-0782-4f0a-8895-93aaf295d010,FC4PS4,"Far Cry 4 - PS4",PSN,psn,2014-11-18T03:00:00.000Z
432e0cc5-1913-4a61-ad6c-646035b1419f,FC4SP,"Far Cry 4 - Season Pass (DLC)",Uplay,uplay,2014-11-19T02:00:00.000Z
352aaeb4-454b-452d-b6c8-f144a69d68c5,FC4XO,"Far cry 4 Xbox One","Xbox Live",xbox_live,2014-11-17T23:00:00.000Z
3cd809e7-f5f7-495c-80e0-42f38aaf21b5,FC5,"Far Cry 5",Uplay,uplay,2018-03-26T22:00:00.000Z
4b3f4eca-ccf6-41e2-a352-a9709a3db9b3,FC5DE,"Far Cry 5 (Deluxe Edition)",Uplay,uplay,2018-03-26T22:00:00.000Z
db21d5fc-9575-4500-876a-c9fb3aaedfb6,FC5GE,"Far Cry 5 (Gold Edition)",Uplay,uplay,2018-03-26T22:00:00.000Z
4b708ff3-09a2-4b5f-8f2d-abea016afdff,FC5SP,"Far Cry 5 - Season Pass (DLC)",Uplay,uplay,2018-03-26T22:00:00.000Z
e6b46104-5507-4606-ab8b-258f6c647c8c,FC5HOD,"Far Cry 5: Hours of Darkness (DLC)",Uplay,uplay,2018-06-04T22:00:00.000Z
ab9db5a3-52b4-4085-84e8-51bde3ebda1c,FCP,"Far Cry Primal",Uplay,uplay,2016-02-29T23:00:00.000Z
e7e3ab76-4567-4147-9b99-e8d838e403e2,FCPSE,"Far Cry Primal (Special Edition)",Uplay,uplay,2016-02-01T22:00:00.000Z
67ef24c6-d8ed-4eb2-98db-4a1854262ce6,FCPLOTM,"Far Cry Primal - Legend of the Mammoth (DLC)",Uplay,uplay,2016-02-29T23:00:00.000Z
2347e40b-9648-43ef-ad6b-677a99dde866,FFYL,"Farm for your Life",Steam,steam,2013-06-04T17:00:00.000Z
224a0134-ae5d-4e54-a518-f2ded9902bd2,FS15,"Farming Simulator 15 (Gold Edition)",Steam,steam,2014-10-29T23:00:00.000Z
53865485-008b-45e6-86e1-412eef090fe7,FS2017,"Farming Simulator 2017",Steam,steam,2016-10-24T22:00:00.000Z
c5afa4ad-4ee3-42a3-9756-75a91bb233e6,FMO,"Fault - Milestone One",Steam,steam,2013-08-08T17:00:00.000Z
69dd62eb-138e-4c6c-9cae-30d8f2c6806a,FIFA14,"FIFA 14",Origin,origin,2013-09-23T22:00:00.000Z
5312e7a5-0459-4c75-9919-b1acfd0a5082,FIFA15,"FIFA 15",Origin,origin,2014-09-25T22:00:00.000Z
31c5210f-b5bb-448e-8998-7ce2cc41d14e,FIFA1522P,"FIFA 15 - 2200 FUT Points",Origin,origin,2014-09-25T22:00:00.000Z
e3a20ccb-c827-4899-a6c7-ab3445d037d1,FIFA15XO,"FIFA 15 - Xbox One","Xbox Live",xbox_live,2014-09-24T22:00:00.000Z
62f82378-e7ba-41ff-bd87-e90b6cb4cc83,FIFA16,"FIFA 16",Origin,origin,2015-09-23T22:00:00.000Z
dcf690cc-29cb-4c9e-9ea7-81e279b5ada7,FIFA16FUTP,"FIFA 16 - 2200 FUT Points",Origin,origin,2015-09-23T22:00:00.000Z
4448c27a-c9b5-4491-af39-5dc80da3b0b6,FIFA16XO,"FIFA 16 - Xbox One","Xbox Live",xbox_live,2015-09-23T22:00:00.000Z
d5d5a7bb-7dd7-4d44-acfa-f967726ce8df,FIFA17,"FIFA 17",Origin,origin,2016-09-28T22:00:00.000Z
5d469208-779d-447a-b0f5-9129b84ad0bc,FIFA17PL,"FIFA 17 (PL/RU)",Origin,origin,2016-09-28T22:00:00.000Z
2617f83e-e4c0-4ed1-b0c0-6737f810cb7a,FIFA1712FP,"Fifa 17 - 12000 FUT Points",Origin,origin,2016-09-29T03:00:00.000Z
6dee933b-2834-491a-816c-fa3f4c61263c,FIFA1722P,"FIFA 17 - 2200 FUT Points",Origin,origin,2016-09-28T22:00:00.000Z
6f4de692-888f-4c12-9c30-0e59a383391d,FIFA174600F,"FIFA 17 - 4600 FUT Points",Origin,origin,2016-09-28T22:00:00.000Z
14dfdb56-3ba5-4cc6-8f8c-3090d5b67dd5,FIFA17XO,"FIFA 17 - Xbox One","Xbox Live",xbox_live,2016-09-28T22:00:00.000Z
c552518d-c1fd-4cb8-84d4-7e557d9b48a9,FIFA18,"Fifa 18",Origin,origin,2017-09-28T22:00:00.000Z
c0c7deed-52b8-4bda-a5bb-820d900682e2,FIFA18PLCZ,"FIFA 18 (PL/CZ)",Origin,origin,2017-09-28T22:00:00.000Z
9be02b21-ea4d-4f0e-a991-27c68ff9366d,FIFA18XO,"FIFA 18 (Xbox One)","Xbox Live",xbox_live,2017-09-28T22:00:00.000Z
5178acfb-5b2a-4456-a07c-5a3c78ab4315,FIFA18NFS,"FIFA 18 + Need For Speed Payback Bundle",Origin,origin,2017-09-28T22:00:00.000Z
4e24d7e1-b875-45e8-83ed-4307a99e3687,FIFA181050,"Fifa 18 - 1050 FUT Points",Origin,origin,2017-09-04T03:00:00.000Z
21d305e1-29b8-4b5b-ad4c-21ff3dfa4ad3,FIFA1812P,"Fifa 18 - 12000 FUT Points",Origin,origin,2017-09-29T03:00:00.000Z
dbc278b1-e08c-41f9-a374-8556e97fac28,FIFA18FPXO,"Fifa 18 - 12000 FUT Points - Xbox One","Xbox Live",xbox_live,2017-09-28T22:00:00.000Z
e55e8f6b-c0cd-470a-8ad9-8ff28e53c89f,FIFA1822P,"Fifa 18 - 2200 FUT Points",Origin,origin,2017-09-28T22:00:00.000Z
acc1980f-f777-4ebc-a9d3-738f6c27462a,"FIFA 1846P","Fifa 18 - 4600 FUT Points",Origin,origin,2017-09-29T03:00:00.000Z
e5a95af7-c238-4b2f-b36b-924c789b5a1e,FIFA18B,"FIFA 18 Bundle (Incl. FIFA 18 + FIFA 18 - 2200 FUT Points)",Origin,origin,2017-09-28T22:00:00.000Z
1861cdd3-e5f5-4d11-818a-189f68fc3c30,FIFA19,"FIFA 19",Origin,origin,2018-09-27T22:00:00.000Z
abc360ae-1e67-44d7-85cd-8c4c842cd11f,FIFAM13,"FIFA Manager 13",Origin,origin,2012-10-24T22:00:00.000Z
9f1231a9-3332-4032-b633-b0492583f3e7,FIFAM14,"FIFA Manager 14 (Legacy Edition)",Origin,origin,2013-10-24T22:00:00.000Z
18ec6e47-54bd-4dea-9b1b-3d0fc2c38f31,FFXIII,"Final Fantasy XIII",Steam,steam,2014-10-08T22:00:00.000Z
c810155e-20b5-492e-9bd4-14f375d90269,FFXIII2,"Final Fantasy XIII-2",Steam,steam,2014-12-10T23:00:00.000Z
bfbbdd0a-7698-493e-9195-630063d398b3,FFXIVCE,"Final Fantasy XIV (Complete Edition)","Official website",also,2017-06-19T22:00:00.000Z
4e516e6f-36f1-4244-93ee-d43e976b9e07,FFXIVSE,"Final Fantasy XIV (Starter Edition)","Official website",also,2013-08-31T22:00:00.000Z
02f65d30-03a5-467a-a394-a7901800ce66,FFXIVARR,"Final Fantasy XIV: A Realm Reborn","Official website",also,2013-08-26T22:00:00.000Z
4d57060b-4a13-4897-96d9-807801378d66,FFXIVARRHDLC,"Final Fantasy XIV: A Realm Reborn - Heavensward","Official website",also,2015-06-22T22:00:00.000Z
da6f86df-77df-4800-95f1-694de6fff9f0,FFXIVRRHCE,"Final Fantasy XIV: A Realm Reborn - Heavensward (Collector's Edition)","Official website",also,2015-06-22T22:00:00.000Z
01186749-7bc9-4c09-b9d2-a2978d00784f,FFXIVARR60,"Final Fantasy XIV: A Realm Reborn 60-day time card","Official website",also,2013-08-26T22:00:00.000Z
31788e5a-5d05-49d9-a3e5-bec440f76153,FFXIVAIB,"Final Fantasy XIV: All in One Bundle (incl. Realm Reborn + Heavensward)","Official website",also,2015-06-22T22:00:00.000Z
7b01680a-fee0-47a2-9ce4-eb6384ca689f,FFXIVS,"Final Fantasy XIV: Stormblood","Official website",also,2017-06-19T22:00:00.000Z
8b847724-667f-4fa3-a7f4-a84c9aae5ed0,FFXVWE,"Final Fantasy XV (Windows Edition)",None,also,2018-03-07T23:00:00.000Z
e5c694c2-97b7-4920-9780-3f606b706e55,FINT,"Finding Teddy",Steam,steam,2013-12-02T17:00:00.000Z
4331ab19-0ec7-4bea-b575-23f7630ac94c,FINT2,"Finding Teddy 2",Steam,steam,2015-04-01T18:30:00.000Z
a77ca3a9-7e19-49b6-ad38-f9178fe30752,FIREF14,"Firefighters 2014",Steam,steam,2014-05-20T21:00:00.000Z
4e3b5642-9460-437f-96aa-3e91904558c3,FNFSL,"Five Nights at Freddy's: Sister Location",Steam,steam,2016-10-06T22:00:00.000Z
b4434370-ed59-4b8f-acfc-9f496eab9962,FO4TI,"FlatOut 4: Total Insanity",Steam,steam,2017-04-03T22:00:00.000Z
90fd6925-550a-4c01-b141-935b16d78db7,FLYN,Fly&quot;n,Steam,steam,2012-11-08T23:00:00.000Z
32d7f36d-9758-43c9-b763-21ffb09e8e59,FTSOC,"Flying Tigers: Shadows Over China",Steam,steam,2017-05-28T17:00:00.000Z
3c24ace5-1b46-4ec5-a8a1-5a423ea0d869,FM2014,"Football Manager 2014",Steam,steam,2013-10-30T23:00:00.000Z
1a78b800-9a8f-4ba0-ace0-a5425a135e50,FM2015,"Football Manager 2015",Steam,steam,2014-11-06T23:00:00.000Z
81245350-4eb7-47e7-95d4-f3b166fe47b9,FM2016,"Football Manager 2016",Steam,steam,2015-11-12T23:00:00.000Z
d453410e-d4af-46e2-a620-fdc9062cdf1c,FM2017,"Football Manager 2017",Steam,steam,2016-11-03T23:00:00.000Z
71c1becf-fef9-4fce-b76f-73a3376f5a7f,FM2018,"Football Manager 2018",Steam,steam,2017-11-09T23:00:00.000Z
9cfc370d-d577-46c5-9d0b-fa9acacf32e5,FMT18,"Football Manager Touch 2018",Steam,steam,2017-11-09T23:00:00.000Z
72a24ff6-72b9-4157-b50e-b491bddf8360,FORH,"For Honor",Uplay,uplay,2017-02-13T23:00:00.000Z
f2f41b1a-146f-4f19-b483-48776a52992e,FORHDE,"For Honor (Deluxe Edition)",Uplay,uplay,2017-02-13T23:00:00.000Z
c694c155-f166-44e3-9821-2badb604f8a5,FORHGE,"For Honor (Gold Edition)",Uplay,uplay,2017-02-13T23:00:00.000Z
cf27ed7f-a622-4686-b917-ba34a8d8c0c1,FORHSE,"For Honor (Starter Edition)",Uplay,uplay,2018-03-13T23:00:00.000Z
8a343956-7429-43fd-80cf-aad29fe07694,FOHON,"For Honor (Xbox One)","Xbox Live",xbox_live,2017-02-13T23:00:00.000Z
460d25b7-90d5-491f-b51f-1ec674404e17,FORHSP,"For Honor - Season Pass (DLC)",Uplay,uplay,2017-02-13T23:00:00.000Z
57738a6a-bd90-430f-a5f3-d2c82c1862be,FTK,"For The King",Steam,steam,2018-04-18T17:00:00.000Z
8bf82925-bba3-425b-8da4-971752f0c45b,FORBAT,"Forged Battalion (Incl. Early Access)",Steam,steam,2018-11-01T23:00:00.000Z
564c7ab8-a2b9-4744-8314-6014dd081ee0,FORTNI,"Fortnite (Deluxe Edition)","Official website",also,2017-07-24T22:00:00.000Z
d8075b5d-f7b8-408d-ab8b-2ba4f57d25bb,FORDEXO,"Fortnite (Deluxe Edition) - Xbox One","Xbox Live",xbox_live,2017-08-24T22:00:00.000Z
41e773e0-25d3-44b6-a71c-395f7fe7118e,FORSE,"Fortnite (Standard Edition)","Official website",also,2017-07-24T17:00:00.000Z
4c070e44-e138-4334-be50-05153246cc96,FORSEXO,"Fortnite (Standard Edition) - Xbox One","Xbox Live",xbox_live,2017-08-24T22:00:00.000Z
f9173b55-a954-41f1-b8bd-caaf5500d635,FORZAH360,"Forza Horizon - Xbox 360","Xbox Live",xbox_live,2012-10-25T22:00:00.000Z
3459ab7b-2aca-4012-82f8-3f5c4c27ba2a,FH2X360,"Forza Horizon 2 - Xbox 360","Xbox Live",xbox_live,2015-06-30T22:00:00.000Z
ea8bf333-e623-4dbe-9072-cf512816c32a,FH3PCX,"Forza Horizon 3 (PC/Xbox One)","Xbox Live",xbox_live,2016-09-26T22:00:00.000Z
e6897549-a50c-421b-8809-263b82cd7a29,FORZA5XO,"Forza Motorsport 5 - Xbox One","Xbox Live",xbox_live,2013-11-21T23:00:00.000Z
13f96cad-3ba5-4e9b-b96d-649c1ed5957e,FM6XO,"Forza Motorsport 6 - Xbox One","Xbox Live",xbox_live,2015-09-14T22:00:00.000Z
a7f78a13-dfc2-439c-bda4-b0a58617eadb,FM7XO,"Forza Motorsport 7 (PC/Xbox One)","Xbox Live",xbox_live,2017-10-02T22:00:00.000Z
29c10474-bcf4-4c8a-bd27-fe19dd4eb559,FCEP,"Fractured Space - Enhance Pack",Steam,steam,2017-10-02T22:00:00.000Z
8917f1f2-2926-4298-8b34-cbccd4834d75,FCFP,"Fractured Space - Fleet Pack",Steam,steam,2017-10-02T22:00:00.000Z
1ca7c36c-94d2-4596-9c99-04a9fcf473a1,FCSP,"Fractured Space - Starter Pack",Steam,steam,2017-10-02T22:00:00.000Z
4944f967-3e23-4fd6-aac7-058b140f3ae4,FCUSP,"Fractured Space - Ultimate Skins Pack",Steam,steam,2017-10-02T22:00:00.000Z
c7e33963-23af-414c-9e00-158902264cb1,FROMD,"From Dust",Uplay,uplay,2011-08-16T22:00:00.000Z
8c9dcfba-cd03-47c0-9951-616efc29067f,FTD,"From the Depths",Steam,steam,2014-08-07T22:00:00.000Z
dbc0e127-6833-49b2-9bef-2d46cbba312d,FROST,Frostpunk,Steam,steam,2018-04-23T22:00:00.000Z
560c71d3-b6e5-4614-859a-465e77351e5d,XFN,"Fruit Ninja","Xbox Live",xbox_live,2012-10-25T22:00:00.000Z
9586c0db-dfba-410f-b66b-9e09de36ea2e,FURI,Furi,Steam,steam,2016-07-04T22:00:00.000Z
6a1afcd4-f1b7-496f-8e07-e5be283e88e3,GK3BSBD,"Gabriel Knight 3: Blood of the Sacred, Blood of the Damned",Steam,steam,1999-11-17T17:00:00.000Z
278a4cac-fd18-47a6-9a9a-0fa908166e8a,GGDP,"Gal Gun: Double Peace",Steam,steam,2016-09-26T22:00:00.000Z
9be951a4-19cb-42e9-92f4-0a61a2e4dc66,GCIIUE,"Galactic Civilizations II (Ultimate Edition)",Steam,steam,2011-12-02T17:00:00.000Z
10f57983-bc3e-4e2b-b0af-a13ee7badf97,GCIII,"Galactic Civilizations III",Steam,steam,2015-05-13T22:00:00.000Z
02c5f4af-c893-4a88-8051-10bf1fa0064d,GC3CEP,"Galactic Civilizations III: Crusade Expansion Pack",Steam,steam,2017-05-03T17:00:00.000Z
